UMLS CUI,UMLS subject label,Custom predicate,Article PubMed ID,Article Title,Confidence
C0871261,Response process,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,93"
C0056742,cyclocreatine,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"1,00"
C0333463,Senile Plaques,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,88"
C0072980,Sirolimus,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,92"
C0004793,Base Sequence,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,89"
C3277934,Anomalous,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,93"
C0018284,Growth Factor,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,94"
C0205195,Combined,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,89"
C0037083,Signal Transduction,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,98"
C0206116,Microglia,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,89"
C1521840,Target,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,89"
C0205117,Adjacent,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,92"
C1514485,Proliferation,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,93"
C1721101,Biosynthetic Pathways,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,96"
C0026809,Mus,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"1,00"
C0521398,microglial,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,87"
C1328813,Metabolomics,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,88"
C0205469,Pathological aspects,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,84"
C0597357,receptor,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,88"
C0243071,Analog,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,93"
C0333262,Vesicle (morphologic abnormality),MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,94"
C1880371,Diversity,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,82"
C1307407,"FRAP1 protein, human",MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,94"
C0024660,Mammals,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,87"
C1710082,Signal,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,94"
C2346714,Abundance,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,94"
C3178870,Endoplasmic Reticulum Stress,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,90"
C0916194,dectin 1,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,84"
C0004391,Autophagy,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,90"
C1425067,TREM2 gene,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,90"
C0311400,Metabolic,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,82"
C0012155,Diet,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,81"
C0333606,Dystrophy,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"0,89"
C0027746,Nerve Degeneration,MENTIONED_IN,28802038,TREM2 Maintains Microglial Metabolic Fitness in Alzheimer's Disease.,"1,00"
C2985465,Hazard Ratio,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0332170,Morning,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0332173,Daily,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,88"
C0035648,risk factors,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C0011269,"Dementia, Vascular",MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C0039155,Systole,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C1550501,Subject -direct target,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,92"
C0442808,Increasing,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,94"
C1521798,trend,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C2348205,Similarity,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0428883,Diastolic blood pressure,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C3541329,UGT1A7 wt Allele,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,98"
C1518527,Observational Study,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C3826646,Blood pressure--Measurement,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0009667,Confidence Intervals,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,84"
C1704675,Interaction,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,85"
C0237881,Statistical Significance,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,96"
C0021149,Incidence,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C0009462,Community,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C3245505,potential,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C1527148,Development,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,88"
C0681921,Coefficient of Variance,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,92"
C0456081,Adjustment Action,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,89"
C2926615,Ever told by doctor or nurse that you have high blood pressure:Finding:Point in time:^Patient:Ordinal,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,90"
C0545082,Visit,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,90"
C0442739,No status change,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,82"
C0338656,Impaired cognition,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,81"
C1521761,Factor,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,89"
C0497247,Increase in blood pressure,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0442519,Home environment,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0449851,Techniques,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0683971,general population,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,88"
C0033489,Proportional Hazards Models,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C1999167,Old age,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C2828255,Quartile,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0040223,Time,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,98"
C0439228,day,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C1279901,Firstly,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C0205438,Fourth,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,84"
C0439810,Total,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,85"
C1556094,Japanese race,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,96"
C1272641,Systemic arterial pressure,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C2827666,Variability,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,93"
C0549183,Midline (qualifier value),MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"1,00"
C1522577,follow-up,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,88"
C0004083,Mental association,MENTIONED_IN,28784822,Day-to-Day Blood Pressure Variability and Risk of Dementia in a General Japanese Elderly Population: The Hisayama Study.,"0,92"
C0205307,Normal,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","0,89"
C1292726,Associated disorder,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","0,79"
C0011206,Delirium,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","0,93"
C0580836,Old,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","1,00"
C1879313,Brief,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","0,95"
C0814812,overview,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","1,00"
C0039082,Syndrome,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","0,93"
C1510835,Aging-Related Process,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","1,00"
C0011581,Depressive disorder,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","0,82"
C0449719,Part,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","1,00"
C0518895,neurocognitive,MENTIONED_IN,28779819,"Cognitive Issues: Decline, Delirium, Depression, Dementia.","1,00"
C0022885,Laboratory Procedures,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C0080103,Relative (related person),MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,94"
C0042333,Variation (Genetics),MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,90"
C2347026,Biospecimen,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,93"
C0205171,Singular,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,93"
C1423897,NAV2 gene,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,94"
C1879847,Biomarker Analysis,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,93"
C0598282,nervous system development,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,94"
C0205450,Four,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C0003595,Apolipoprotein E,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,98"
C0966318,RISK-1,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,96"
C0599883,Trait,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,94"
C0205456,Ten,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C1151319,L-ascorbate oxidase activity,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C1999230,Providing (action),MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,96"
C1517331,Further,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,88"
C0018684,Health,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,93"
C0018591,Haplotypes,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C0206132,Age of Onset,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C0752046,Single Nucleotide Polymorphism,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,91"
C0868928,Case (situation),MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,88"
C0936012,Analysis,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,93"
C0392762,Quantitative,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,94"
C0205147,regional,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,89"
C0205246,Generalized,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,98"
C0035696,"RNA, Messenger",MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,89"
C0015608,Family Relationship,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,89"
C0006104,Brain,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,92"
C1273723,Brain region,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,93"
C0558024,Functional behavioral assessment,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,96"
C0552449,equation,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"1,00"
C0150312,Present,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,87"
C0608663,P-2,MENTIONED_IN,28778446,Family-based association analysis of NAV2 gene with the risk and age at onset of Alzheimer's disease.,"0,88"
C1516691,Cognitive,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,84"
C0815257,narrative review,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,88"
C0015689,Omega-3 Fatty Acids,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,93"
C1709634,Precursor,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,94"
C2987124,Patient Reported Outcome,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,82"
C0205555,Special,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,94"
C0001288,Activities of Daily Living (activity),MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,87"
C0205322,persistent,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,94"
C0332185,Recent,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,94"
C0205390,Phase,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,90"
C0001554,Administration occupational activities,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,84"
C1709630,Preclinical,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,90"
C0443342,Unresolved,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,90"
C2698214,Microinch,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,82"
C1514893,physiologic resolution,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,81"
C0085732,Ability,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","0,89"
C2699488,Resolution,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","1,00"
C0021368,Inflammation,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","1,00"
C1850496,Neuronal loss,MENTIONED_IN,28778434,"Resolution of inflammation, n-3 fatty acid supplementation and Alzheimer disease: A narrative review.","1,00"
C0439189,"Mole, unit of measurement",MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,88"
C3833702,Excited,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C0023866,Literature,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C0030054,Oxygen,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C0030351,Paper,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,92"
C0549255,Excitation,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,94"
C0699036,Orbital,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C1826583,PICK1 gene,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C0920317,Meta Analysis (statistical procedure),MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C0165073,Synucleins,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,98"
C1514721,Range,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C0072393,Protein S,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C1515187,Take,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,84"
C0010422,Crystallins,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,85"
C0445247,Same,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,96"
C1548556,etc.,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C3146298,Indication,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C1979936,Nucleated,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C0205263,Induce (action),MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,88"
C0542479,"Energy, Physics",MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,92"
C1882509,put - instruction imperative,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,89"
C0086543,Cataract,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C0443286,Reaction,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,94"
C0033164,Prions,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,89"
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,98"
C0596488,electron density,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,89"
C1021144,Parkinsonia,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,89"
C1441506,Calculation,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,92"
C0039808,Thermodynamics,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C0012222,Diffusion,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,96"
C0597453,singlet state,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"1,00"
C0006826,Malignant Neoplasms,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,87"
C0009458,Communications Media,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,88"
C0022702,Kinetics,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,84"
C1282910,Upper,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,88"
C0063684,Amylin,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,93"
C0042295,Values,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,94"
C0074565,Singlet Oxygen,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,82"
C0205163,Equal,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,94"
C0002716,Amyloid,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,87"
C1442792,State,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,94"
C0242606,Oxidative Stress,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,94"
C0185051,Removal by grinding,MENTIONED_IN,28768713,A meta-analysis and review examining a possible role for oxidative stress and singlet oxygen in diverse diseases.,"0,90"
C0025255,Tissue membrane,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"0,84"
C1555710,Act Class - Attestable unit,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"0,90"
C1272684,Accepted,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"0,90"
C0596901,Membrane,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"0,82"
C1879547,Activation action,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"0,81"
C0242849,"Microscopy, Atomic Force",MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"0,89"
C0439239,Kelvin,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"1,00"
C0376534,Electrostatics,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"1,00"
C1301808,Geographic state,MENTIONED_IN,28767712,Changes in lipid membranes may trigger amyloid toxicity in Alzheimer's disease.,"1,00"
